starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 08 12:00:26 2017	1486555226	0	1015	1015	1015
Wed Feb 08 12:00:34 2017	1486555234	0	1015	1015	1015
Wed Feb 08 12:00:31 2017	1486555231	0	1015	1015	1015
Wed Feb 08 12:00:28 2017	1486555228	0	1014	1015	1014
Wed Feb 08 12:00:31 2017	1486555231	0	1015	1015	1015
Wed Feb 08 12:00:33 2017	1486555233	1	1014	1015	1014
Wed Feb 08 12:00:30 2017	1486555230	0	1015	1015	1015
Wed Feb 08 12:00:32 2017	1486555232	0	1015	1015	1015
Wed Feb 08 12:00:35 2017	1486555235	1	1014	1015	1013
Wed Feb 08 12:00:35 2017	1486555235	1	1014	1015	1013
Wed Feb 08 12:00:35 2017	1486555235	0	1014	1015	1013
Wed Feb 08 12:00:35 2017	1486555235	0	1014	1015	1013
Wed Feb 08 12:00:35 2017	1486555235	0	1014	1015	1014
Wed Feb 08 12:00:32 2017	1486555232	1	1014	1015	1014
Wed Feb 08 12:00:31 2017	1486555231	0	1015	1015	1015
